fight,subject,pressure,star,seed,subject_side,side,formation,instance,unit_id,cost,copies,purchase_gold,local_col,local_row,combat_col,combat_row,initiative,max_health,basic_damage,armor,resistance,basic_bonus_bp,skill_bonus_bp,all_bonus_bp,rate_bonus_bp,support_bonus_bp,movement_bonus_bp
161,Iri_Rogue4,Ranger4_spread,1,1103,0,0,Iri_Rogue4,337641478,wc_u_dragonkin_rogue,3,1,3,5,3,5,3,6,73000,6500,15,20,0,0,0,3000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690049,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,1,118000,4800,30,45,0,0,0,0,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690050,wc_u_elf_rogue,3,1,3,6,3,1,4,10,79000,7400,18,12,0,0,0,1000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690051,wc_u_elf_ranger,1,1,1,0,0,7,7,3,67000,6000,10,10,3000,0,0,1000,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690052,wc_u_dwarf_ranger,2,1,2,2,0,5,7,11,76000,6800,20,10,3000,0,0,0,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690053,wc_u_halfling_ranger,1,1,1,5,0,2,7,2,59000,4900,8,10,3000,0,0,0,0,0
161,Iri_Rogue4,Ranger4_spread,1,1103,0,1,Ranger4_spread,338690054,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,5,72000,5600,12,40,3000,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738625,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,4,118000,4800,30,45,0,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738626,wc_u_elf_rogue,3,1,3,6,3,6,3,8,79000,7400,18,12,0,0,0,1000,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738627,wc_u_elf_ranger,1,1,1,0,0,0,0,9,67000,6000,10,10,3000,0,0,1000,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738628,wc_u_dwarf_ranger,2,1,2,2,0,2,0,7,76000,6800,20,10,3000,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738629,wc_u_halfling_ranger,1,1,1,5,0,5,0,0,59000,4900,8,10,3000,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,0,Ranger4_spread,339738630,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,6,72000,5600,12,40,3000,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787201,wc_u_human_guardian,1,1,1,3,3,4,4,1,105000,4800,50,15,0,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787202,wc_u_dwarf_guardian,1,1,1,4,3,3,4,10,110000,4400,55,10,0,0,0,0,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787203,wc_u_elf_rogue,3,1,3,1,3,6,4,3,79000,7400,18,12,0,0,0,3000,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787204,wc_u_orc_rogue,2,1,2,6,3,1,4,11,82000,6700,15,10,0,0,0,3000,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787205,wc_u_halfling_rogue,2,1,2,2,3,5,4,2,66000,5800,12,12,0,0,0,3000,0,0
162,Iri_Rogue4,Ranger4_spread,1,1103,1,1,Iri_Rogue4,340787206,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,5,73000,6500,15,20,0,0,0,3000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835777,wc_u_human_guardian,1,1,1,3,3,3,3,7,105000,4800,50,15,0,0,0,0,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835778,wc_u_dwarf_guardian,1,1,1,4,3,4,3,11,110000,4400,55,10,0,0,0,0,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835779,wc_u_elf_rogue,3,1,3,1,3,1,3,5,79000,7400,18,12,0,0,0,3000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835780,wc_u_orc_rogue,2,1,2,6,3,6,3,8,82000,6700,15,10,0,0,0,3000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835781,wc_u_halfling_rogue,2,1,2,2,3,2,3,1,66000,5800,12,12,0,0,0,3000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,0,Iri_Rogue4,341835782,wc_u_dragonkin_rogue,3,1,3,5,3,5,3,0,73000,6500,15,20,0,0,0,3000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884353,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,10,118000,4800,30,45,0,0,0,0,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884354,wc_u_elf_rogue,3,1,3,6,3,1,4,6,79000,7400,18,12,0,0,0,1000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884355,wc_u_elf_ranger,1,1,1,0,0,7,7,2,67000,6000,10,10,3000,0,0,1000,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884356,wc_u_dwarf_ranger,2,1,2,2,0,5,7,9,76000,6800,20,10,3000,0,0,0,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884357,wc_u_halfling_ranger,1,1,1,5,0,2,7,4,59000,4900,8,10,3000,0,0,0,0,0
163,Iri_Rogue4,Ranger4_spread,1,2207,0,1,Ranger4_spread,342884358,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,3,72000,5600,12,40,3000,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932929,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,45,0,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932930,wc_u_elf_rogue,3,1,3,6,3,6,3,11,79000,7400,18,12,0,0,0,1000,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932931,wc_u_elf_ranger,1,1,1,0,0,0,0,5,67000,6000,10,10,3000,0,0,1000,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932932,wc_u_dwarf_ranger,2,1,2,2,0,2,0,8,76000,6800,20,10,3000,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932933,wc_u_halfling_ranger,1,1,1,5,0,5,0,1,59000,4900,8,10,3000,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,0,Ranger4_spread,343932934,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,0,72000,5600,12,40,3000,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981505,wc_u_human_guardian,1,1,1,3,3,4,4,10,105000,4800,50,15,0,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981506,wc_u_dwarf_guardian,1,1,1,4,3,3,4,6,110000,4400,55,10,0,0,0,0,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981507,wc_u_elf_rogue,3,1,3,1,3,6,4,2,79000,7400,18,12,0,0,0,3000,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981508,wc_u_orc_rogue,2,1,2,6,3,1,4,9,82000,6700,15,10,0,0,0,3000,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981509,wc_u_halfling_rogue,2,1,2,2,3,5,4,4,66000,5800,12,12,0,0,0,3000,0,0
164,Iri_Rogue4,Ranger4_spread,1,2207,1,1,Iri_Rogue4,344981510,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,3,73000,6500,15,20,0,0,0,3000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030081,wc_u_human_guardian,1,1,1,3,3,3,3,1,105000,4800,50,15,0,0,0,0,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030082,wc_u_dwarf_guardian,1,1,1,4,3,4,3,9,110000,4400,55,10,0,0,0,0,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030083,wc_u_elf_rogue,3,1,3,1,3,1,3,10,79000,7400,18,12,0,0,0,3000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030084,wc_u_orc_rogue,2,1,2,6,3,6,3,0,82000,6700,15,10,0,0,0,3000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030085,wc_u_halfling_rogue,2,1,2,2,3,2,3,7,66000,5800,12,12,0,0,0,3000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,0,Iri_Rogue4,346030086,wc_u_dragonkin_rogue,3,1,3,5,3,5,3,3,73000,6500,15,20,0,0,0,3000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078657,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,4,118000,4800,30,45,0,0,0,0,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078658,wc_u_elf_rogue,3,1,3,6,3,1,4,5,79000,7400,18,12,0,0,0,1000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078659,wc_u_elf_ranger,1,1,1,0,0,7,7,8,67000,6000,10,10,3000,0,0,1000,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078660,wc_u_dwarf_ranger,2,1,2,2,0,5,7,2,76000,6800,20,10,3000,0,0,0,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078661,wc_u_halfling_ranger,1,1,1,5,0,2,7,6,59000,4900,8,10,3000,0,0,0,0,0
165,Iri_Rogue4,Ranger4_spread,1,3301,0,1,Ranger4_spread,347078662,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,11,72000,5600,12,40,3000,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127233,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,1,118000,4800,30,45,0,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127234,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127235,wc_u_elf_ranger,1,1,1,0,0,0,0,10,67000,6000,10,10,3000,0,0,1000,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127236,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127237,wc_u_halfling_ranger,1,1,1,5,0,5,0,7,59000,4900,8,10,3000,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,0,Ranger4_spread,348127238,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,3,72000,5600,12,40,3000,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175809,wc_u_human_guardian,1,1,1,3,3,4,4,4,105000,4800,50,15,0,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175810,wc_u_dwarf_guardian,1,1,1,4,3,3,4,5,110000,4400,55,10,0,0,0,0,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175811,wc_u_elf_rogue,3,1,3,1,3,6,4,8,79000,7400,18,12,0,0,0,3000,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175812,wc_u_orc_rogue,2,1,2,6,3,1,4,2,82000,6700,15,10,0,0,0,3000,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175813,wc_u_halfling_rogue,2,1,2,2,3,5,4,6,66000,5800,12,12,0,0,0,3000,0,0
166,Iri_Rogue4,Ranger4_spread,1,3301,1,1,Iri_Rogue4,349175814,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,11,73000,6500,15,20,0,0,0,3000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224385,wc_u_human_guardian,1,1,1,3,3,3,3,2,105000,4800,50,15,0,0,0,0,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224386,wc_u_dwarf_guardian,1,1,1,4,3,4,3,9,110000,4400,55,10,0,0,0,0,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224387,wc_u_elf_rogue,3,1,3,1,3,1,3,3,79000,7400,18,12,0,0,0,3000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224388,wc_u_orc_rogue,2,1,2,6,3,6,3,0,82000,6700,15,10,0,0,0,3000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224389,wc_u_halfling_rogue,2,1,2,2,3,2,3,5,66000,5800,12,12,0,0,0,3000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,0,Iri_Rogue4,350224390,wc_u_dragonkin_rogue,3,1,3,5,3,5,3,10,73000,6500,15,20,0,0,0,3000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272961,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,7,118000,4800,30,45,0,0,0,0,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272962,wc_u_elf_rogue,3,1,3,6,3,1,4,11,79000,7400,18,12,0,0,0,1000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272963,wc_u_elf_ranger,1,1,1,0,0,7,7,1,67000,6000,10,10,3000,0,0,1000,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272964,wc_u_dwarf_ranger,2,1,2,2,0,5,7,4,76000,6800,20,10,3000,0,0,0,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272965,wc_u_halfling_ranger,1,1,1,5,0,2,7,8,59000,4900,8,10,3000,0,0,0,0,0
167,Iri_Rogue4,Ranger4_spread,1,4409,0,1,Ranger4_spread,351272966,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,6,72000,5600,12,40,3000,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321537,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,2,118000,4800,30,45,0,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321538,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321539,wc_u_elf_ranger,1,1,1,0,0,0,0,3,67000,6000,10,10,3000,0,0,1000,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321540,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321541,wc_u_halfling_ranger,1,1,1,5,0,5,0,5,59000,4900,8,10,3000,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,0,Ranger4_spread,352321542,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,10,72000,5600,12,40,3000,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370113,wc_u_human_guardian,1,1,1,3,3,4,4,7,105000,4800,50,15,0,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370114,wc_u_dwarf_guardian,1,1,1,4,3,3,4,11,110000,4400,55,10,0,0,0,0,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370115,wc_u_elf_rogue,3,1,3,1,3,6,4,1,79000,7400,18,12,0,0,0,3000,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370116,wc_u_orc_rogue,2,1,2,6,3,1,4,4,82000,6700,15,10,0,0,0,3000,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370117,wc_u_halfling_rogue,2,1,2,2,3,5,4,8,66000,5800,12,12,0,0,0,3000,0,0
168,Iri_Rogue4,Ranger4_spread,1,4409,1,1,Iri_Rogue4,353370118,wc_u_dragonkin_rogue,3,1,3,5,3,2,4,6,73000,6500,15,20,0,0,0,3000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418689,wc_u_human_guardian,1,3,3,3,3,3,3,4,189000,8640,50,15,0,0,0,0,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418690,wc_u_dwarf_guardian,1,3,3,4,3,4,3,8,198000,7920,55,10,0,0,0,0,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418691,wc_u_elf_rogue,3,3,9,1,3,1,3,9,142200,13320,18,12,0,0,0,3000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418692,wc_u_orc_rogue,2,3,6,6,3,6,3,7,147600,12060,15,10,0,0,0,3000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418693,wc_u_halfling_rogue,2,3,6,2,3,2,3,0,118800,10440,12,12,0,0,0,3000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,0,Iri_Rogue4,354418694,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,6,131400,11700,15,20,0,0,0,3000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467265,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,1,212400,8640,30,45,0,0,0,0,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467266,wc_u_elf_rogue,3,3,9,6,3,1,4,10,142200,13320,18,12,0,0,0,1000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467267,wc_u_elf_ranger,1,3,3,0,0,7,7,3,120600,10800,10,10,3000,0,0,1000,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467268,wc_u_dwarf_ranger,2,3,6,2,0,5,7,11,136800,12240,20,10,3000,0,0,0,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467269,wc_u_halfling_ranger,1,3,3,5,0,2,7,2,106200,8820,8,10,3000,0,0,0,0,0
169,Iri_Rogue4,Ranger4_spread,2,1103,0,1,Ranger4_spread,355467270,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,5,129600,10080,12,40,3000,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515841,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,4,212400,8640,30,45,0,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515842,wc_u_elf_rogue,3,3,9,6,3,6,3,8,142200,13320,18,12,0,0,0,1000,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515843,wc_u_elf_ranger,1,3,3,0,0,0,0,9,120600,10800,10,10,3000,0,0,1000,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515844,wc_u_dwarf_ranger,2,3,6,2,0,2,0,7,136800,12240,20,10,3000,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515845,wc_u_halfling_ranger,1,3,3,5,0,5,0,0,106200,8820,8,10,3000,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,0,Ranger4_spread,356515846,wc_u_dragonkin_ranger,2,3,6,7,0,7,0,6,129600,10080,12,40,3000,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564417,wc_u_human_guardian,1,3,3,3,3,4,4,1,189000,8640,50,15,0,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564418,wc_u_dwarf_guardian,1,3,3,4,3,3,4,10,198000,7920,55,10,0,0,0,0,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564419,wc_u_elf_rogue,3,3,9,1,3,6,4,3,142200,13320,18,12,0,0,0,3000,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564420,wc_u_orc_rogue,2,3,6,6,3,1,4,11,147600,12060,15,10,0,0,0,3000,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564421,wc_u_halfling_rogue,2,3,6,2,3,5,4,2,118800,10440,12,12,0,0,0,3000,0,0
170,Iri_Rogue4,Ranger4_spread,2,1103,1,1,Iri_Rogue4,357564422,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,5,131400,11700,15,20,0,0,0,3000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612993,wc_u_human_guardian,1,3,3,3,3,3,3,7,189000,8640,50,15,0,0,0,0,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612994,wc_u_dwarf_guardian,1,3,3,4,3,4,3,11,198000,7920,55,10,0,0,0,0,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612995,wc_u_elf_rogue,3,3,9,1,3,1,3,5,142200,13320,18,12,0,0,0,3000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612996,wc_u_orc_rogue,2,3,6,6,3,6,3,8,147600,12060,15,10,0,0,0,3000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612997,wc_u_halfling_rogue,2,3,6,2,3,2,3,1,118800,10440,12,12,0,0,0,3000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,0,Iri_Rogue4,358612998,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,0,131400,11700,15,20,0,0,0,3000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661569,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,10,212400,8640,30,45,0,0,0,0,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661570,wc_u_elf_rogue,3,3,9,6,3,1,4,6,142200,13320,18,12,0,0,0,1000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661571,wc_u_elf_ranger,1,3,3,0,0,7,7,2,120600,10800,10,10,3000,0,0,1000,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661572,wc_u_dwarf_ranger,2,3,6,2,0,5,7,9,136800,12240,20,10,3000,0,0,0,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661573,wc_u_halfling_ranger,1,3,3,5,0,2,7,4,106200,8820,8,10,3000,0,0,0,0,0
171,Iri_Rogue4,Ranger4_spread,2,2207,0,1,Ranger4_spread,359661574,wc_u_dragonkin_ranger,2,3,6,7,0,0,7,3,129600,10080,12,40,3000,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710145,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,7,212400,8640,30,45,0,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710146,wc_u_elf_rogue,3,3,9,6,3,6,3,11,142200,13320,18,12,0,0,0,1000,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710147,wc_u_elf_ranger,1,3,3,0,0,0,0,5,120600,10800,10,10,3000,0,0,1000,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710148,wc_u_dwarf_ranger,2,3,6,2,0,2,0,8,136800,12240,20,10,3000,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710149,wc_u_halfling_ranger,1,3,3,5,0,5,0,1,106200,8820,8,10,3000,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,0,Ranger4_spread,360710150,wc_u_dragonkin_ranger,2,3,6,7,0,7,0,0,129600,10080,12,40,3000,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758721,wc_u_human_guardian,1,3,3,3,3,4,4,10,189000,8640,50,15,0,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758722,wc_u_dwarf_guardian,1,3,3,4,3,3,4,6,198000,7920,55,10,0,0,0,0,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758723,wc_u_elf_rogue,3,3,9,1,3,6,4,2,142200,13320,18,12,0,0,0,3000,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758724,wc_u_orc_rogue,2,3,6,6,3,1,4,9,147600,12060,15,10,0,0,0,3000,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758725,wc_u_halfling_rogue,2,3,6,2,3,5,4,4,118800,10440,12,12,0,0,0,3000,0,0
172,Iri_Rogue4,Ranger4_spread,2,2207,1,1,Iri_Rogue4,361758726,wc_u_dragonkin_rogue,3,3,9,5,3,2,4,3,131400,11700,15,20,0,0,0,3000,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807297,wc_u_human_guardian,1,3,3,3,3,3,3,1,189000,8640,50,15,0,0,0,0,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807298,wc_u_dwarf_guardian,1,3,3,4,3,4,3,9,198000,7920,55,10,0,0,0,0,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807299,wc_u_elf_rogue,3,3,9,1,3,1,3,10,142200,13320,18,12,0,0,0,3000,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807300,wc_u_orc_rogue,2,3,6,6,3,6,3,0,147600,12060,15,10,0,0,0,3000,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807301,wc_u_halfling_rogue,2,3,6,2,3,2,3,7,118800,10440,12,12,0,0,0,3000,0,0
173,Iri_Rogue4,Ranger4_spread,2,3301,0,0,Iri_Rogue4,362807302,wc_u_dragonkin_rogue,3,3,9,5,3,5,3,3,131400,11700,15,20,0,0,0,3000,0,0
